label,v1,v2,v3,v4,v5,v6
nominal,0.8174,1.3966,-0.231,0.6569,-0.3779,0.3859
nominal,-0.0661,0.0651,-0.1408,1.9211,0.9991,1.105
nominal,0.6182,0.1801,-0.0507,1.6704,-0.3779,1.6169
nominal,0.4477,1.0515,-0.2761,1.0865,-0.3779,1.0989
nominal,0.5856,1.1223,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.283,-0.4525,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,2.1048,-0.4348,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.2498,-0.3109,1.392,1.2371,0.079,1.0623
nominal,-0.1682,-0.3596,0.4452,0.2008,0.4691,1.1873
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4572,4.356,1.437,0.0653,0.2891,-0.1992
nominal,0.9611,3.5641,0.0846,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.382,-0.103,0.5805,1.2523,-0.3779,1.2238
nominal,-0.0762,-0.4038,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.1841,-0.1296,0.8059,0.4278,0.4303,1.0044
nominal,-0.0955,-0.4083,0.4452,1.5021,0.4626,1.1415
nominal,0.8435,1.2727,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.3315,-0.2402,0.5805,0.9586,-0.3779,1.1659
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.0166,1.547,-0.231,1.7257,-0.3779,0.8003
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1486,-0.4392,-0.0957,-0.8596,-0.3779,-0.9457
nominal,0.5862,0.5472,-0.1859,1.2164,-0.3779,1.0258
nominal,0.3571,1.6354,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.2019,-0.4525,0.8961,0.7898,0.3862,0.6662
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.231,0.2066,0.2198,1.032,0.2137,1.2817
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,5.8835,-0.3508,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.2642,-0.4525,-0.1408,1.1675,-0.3779,0.9374
nominal,-0.1679,-0.0632,0.0846,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2317,-0.3994,0.4452,1.5784,-0.3779,0.9709
nominal,0.5566,0.3747,0.4002,1.2219,-0.3779,1.4523
nominal,-0.0163,-0.3552,-0.3662,0.832,-0.3779,1.2299
nominal,-0.4145,-0.4481,0.8961,-0.092,0.2559,1.3122
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2046,-0.4525,-0.0507,0.6962,0.8107,0.6814
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2742,-0.4038,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.0813,-0.1738,0.2198,1.1595,0.6184,1.2604
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0219,-0.395,-0.231,0.4877,-0.3779,1.4402
nominal,4.6353,-0.4525,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3621,-0.2579,-0.0957,0.5797,2.7042,0.7607
nominal,-0.0906,0.3128,3.1051,-0.8596,-0.3779,-0.9457
nominal,1.5282,0.3747,-0.0056,2.4493,0.3969,1.2848
nominal,0.3396,0.0252,-0.1859,1.4582,-0.3779,1.1781
nominal,-0.354,-0.4525,0.0395,0.3029,0.7652,0.8856
nominal,0.3647,-0.1384,-0.231,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3332,-0.426,0.0846,1.3447,-0.3779,1.3305
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2061,-0.3773,1.437,0.1637,-0.1075,1.3701
nominal,8.961,-0.4215,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5661,0.1137,-0.3211,-0.8596,-0.3779,-0.9457
nominal,10.7069,-0.4525,-0.5465,-0.8596,-0.3779,-0.9457
nominal,1.9814,4.5816,-0.3211,1.3295,-0.3779,0.4133
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0977,0.0341,-0.1408,0.3995,-0.3779,1.0715
anomaly,1.3515,-0.3773,-0.5015,1.624,4.6603,1.3061
nominal,2.4015,-0.4525,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2048,-0.3773,1.2567,-0.8596,-0.3779,-0.9457
nominal,0.3316,0.0164,0.3551,0.8278,-0.3779,1.0684
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0786,-0.3773,0.2198,0.4392,0.5963,1.303
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4155,-0.4525,0.1297,-0.8596,-0.3779,-0.9457
nominal,-0.0752,-0.4348,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.3694,-0.4304,-0.0507,0.5316,-0.3779,1.0349
nominal,-0.0203,-0.3508,0.7157,1.1898,0.322,1.2299
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2554,-0.426,0.2198,0.6413,1.1084,1.1994
nominal,0.0339,-0.4525,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,1.2815,-0.2844,-0.5015,1.3633,3.3565,1.1111
nominal,0.3422,0.0076,-0.4564,0.378,-0.3779,1.0958
nominal,1.4711,-0.4525,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.5713,-0.4437,1.9329,0.7396,0.6608,0.7485
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0974,-0.4525,0.1297,-0.8596,-0.3779,-0.9457
nominal,0.8369,-0.426,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2177,-0.4437,-0.3662,0.659,-0.3779,0.7607
nominal,0.2229,-0.2402,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.0295,0.0208,0.1297,-0.1241,0.7202,0.8307
nominal,1.0863,1.3169,0.1297,2.6569,0.219,1.3731
nominal,-0.248,-0.3508,1.7075,0.6063,0.0832,0.9953
nominal,0.7043,0.7728,1.2567,-0.8596,-0.3779,-0.9457
nominal,0.5796,1.1887,0.0846,1.0962,0.5418,0.8978
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0815,-0.3861,-0.4113,1.3071,2.9247,1.1964
nominal,-0.073,-0.4481,-0.3662,-0.8596,-0.3779,-0.9457
nominal,1.6564,5.0505,0.1748,0.8046,-0.3779,0.4773
nominal,-0.4236,-0.4437,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2487,-0.4348,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4338,-0.3817,-0.1408,0.7004,-0.3779,0.8764
nominal,-0.2287,-0.3729,0.0395,0.6392,1.2284,1.108
nominal,-0.0891,-0.1473,0.8059,0.7544,0.2599,1.044
nominal,0.7338,4.9708,-0.3662,0.8767,-0.3779,0.1969
nominal,0.1611,-0.3773,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.4174,1.4452,1.0313,3.3742,-0.3779,1.3244
nominal,2.0812,-0.426,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.0401,-0.3729,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.812,4.8691,-0.3211,0.5396,2.6292,-0.0255
nominal,0.0584,-0.3685,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0425,-0.4171,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.1724,-0.05,11.7607,0.7616,-0.081,0.7454
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1113,-0.3419,1.1665,0.3147,-0.3779,1.0197
nominal,0.4172,0.3128,0.6256,0.8742,0.4807,1.3213
nominal,-0.0466,-0.2269,1.2116,-0.8596,-0.3779,-0.9457
nominal,0.126,-0.1959,0.0846,0.913,-0.3779,1.4767
nominal,-0.481,-0.4525,-0.0056,0.178,2.0406,0.5839
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.1511,1.1842,0.0846,1.2919,0.2714,0.9557
nominal,0.0527,-0.3552,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1687,-0.3729,0.2198,1.1413,-0.3779,0.9374
nominal,-0.2612,-0.3198,1.7075,0.3354,-0.3779,1.4706
nominal,-0.115,-0.395,-0.4113,0.7569,-0.3779,1.2116
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.8854,1.2196,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0422,-0.3773,-0.0957,0.8607,0.79,0.9496
nominal,0.6223,0.1447,0.31,0.2531,-0.3779,1.1294
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2234,-0.4392,0.851,-0.8596,-0.3779,-0.9457
nominal,-0.3091,-0.4392,-0.1859,0.6848,1.824,1.0715
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0952,-0.2977,0.4903,0.5054,0.1033,1.2665
nominal,0.6767,1.4231,0.6707,0.4548,0.0903,0.8186
nominal,0.2153,-0.2667,1.3018,-0.8596,-0.3779,-0.9457
nominal,3.0414,4.4489,-0.1859,1.962,0.3454,0.5992
nominal,-0.2744,-0.3463,1.2567,0.0341,0.31,1.1629
nominal,0.9445,1.0692,-0.3211,1.1704,-0.3779,1.2939
nominal,-0.0364,-0.2756,0.1748,0.2497,-0.3779,1.1933
nominal,0.4587,-0.0234,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.0313,-0.3198,-0.0957,0.2354,-0.3779,0.9861
nominal,-0.1313,-0.3596,1.5723,0.1637,0.0344,1.2543
nominal,0.822,0.0651,-0.4564,0.7666,2.9292,0.7515
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.428,0.0783,1.5272,1.1084,-0.3779,0.8368
nominal,0.9538,0.6357,-0.2761,0.8215,0.7777,0.8521
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1081,-0.4215,-0.1859,0.6362,-0.3779,1.2177
nominal,0.8264,2.8917,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.4307,0.2464,-0.3662,0.5865,1.5168,0.7149
nominal,1.3403,-0.4304,-0.0056,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0083,-0.2888,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.2326,-0.2225,-0.1859,-0.1047,-0.3779,0.4346
nominal,0.1485,-0.103,0.1748,0.0506,-0.3779,0.8764
nominal,0.488,-0.1207,-0.4113,1.3324,-0.3779,1.3914
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.0851,5.046,0.3551,1.4173,-0.3779,0.459
nominal,-0.0115,-0.3994,-0.0507,2.1219,-0.3779,0.913
nominal,1.9662,-0.1384,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.2751,-0.4215,0.31,0.9624,-0.3779,1.3762
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1423,-0.4525,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.0293,-0.2933,0.1748,0.6468,-0.3779,0.7058
nominal,0.4668,0.0252,0.4903,1.3649,-0.3779,1.2604
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4748,-0.4481,1.5272,0.0261,0.3502,1.108
nominal,0.3403,-0.2357,0.2198,-0.8596,-0.3779,-0.9457
nominal,0.852,2.3476,0.3551,1.1451,-0.3779,1.0806
nominal,-0.2302,-0.3861,1.437,0.6468,0.1599,1.0501
nominal,15.455,-0.3508,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1131,0.6047,-0.0507,0.2864,-0.3779,0.4407
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.664,0.211,-0.1408,-0.8596,-0.3779,-0.9457
nominal,0.6686,3.9755,0.5805,0.3805,-0.3779,0.4895
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1902,0.3526,0.7608,1.4379,0.3786,0.9222
anomaly,0.5449,-0.28,-0.1859,1.2877,0.9212,1.431
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2227,-0.364,2.4739,0.3084,0.0212,0.977
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3948,-0.426,-0.5916,0.1147,-0.3779,0.9008
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1179,-0.2844,-0.0056,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2698,0.0872,0.6707,1.4,0.0276,0.9679
nominal,-0.1696,-0.364,-0.0056,1.0341,0.7854,1.1172
nominal,-0.4175,-0.4171,1.3018,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.2449,-0.3508,-0.4113,0.8751,-0.3779,1.4005
nominal,0.6509,1.3346,0.8059,1.3924,-0.3779,1.4584
nominal,0.4138,0.0297,-0.0507,0.2088,-0.3779,1.0958
nominal,1.2939,2.9758,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.0566,-0.3154,0.4452,0.6654,0.3862,1.0897
nominal,0.1785,-0.4525,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.7954,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.22,-0.4348,1.3018,0.7658,-0.3779,1.6382
nominal,-0.0093,-0.2004,0.2649,1.4535,-0.3779,1.3274
nominal,0.8371,2.1132,-0.3662,1.4033,-0.3779,0.9922
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5991,0.2995,0.3551,-0.8596,-0.3779,-0.9457
nominal,0.468,-0.0853,0.1297,1.1894,0.2447,1.3884
nominal,0.3115,-0.4437,0.0846,-0.8596,-0.3779,-0.9457
nominal,-0.1253,-0.2711,0.0395,0.508,1.5389,1.3213
nominal,-0.3811,-0.4525,0.5805,-0.8596,-0.3779,-0.9457
nominal,0.517,-0.0057,-0.1408,0.8603,0.6778,0.8612
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0462,-0.1517,0.2649,0.3911,1.0244,0.8551
nominal,0.5039,0.7109,0.7608,-0.8596,-0.3779,-0.9457
nominal,-0.2419,-0.364,-0.0957,0.8012,0.5713,0.9222
nominal,0.0583,0.0252,0.6256,0.4025,-0.3779,0.4681
nominal,0.4201,-0.0013,-0.0056,-0.8596,-0.3779,-0.9457
nominal,-0.1972,-0.4525,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.5102,-0.4481,0.5805,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3388,-0.4304,3.4206,0.873,0.127,0.6174
nominal,0.21,0.1535,-0.3662,0.5177,-0.3779,1.0318
nominal,0.1445,-0.3021,-0.1859,0.8303,-0.3779,1.044
nominal,-0.3057,-0.4525,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2056,-0.1871,1.2567,0.7616,-0.1431,1.2299
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2985,0.3482,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3323,1.1754,0.6707,1.0118,-0.0601,1.3457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0149,-0.3242,-0.3211,1.216,-0.3779,1.0776
nominal,0.8135,1.1665,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6774,0.2907,1.0313,0.3164,0.4145,0.5474
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.2634,1.808,-0.4564,1.3282,-0.3779,0.9191
nominal,0.8611,2.9581,0.7608,0.8075,0.2348,0.5535
nominal,1.0749,3.1793,-0.4564,1.6485,2.2695,0.7393
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2935,-0.3861,0.4903,0.3092,0.6769,1.1812
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,-0.0542,-0.4127,-0.3211,1.7768,4.2067,1.3396
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7873,-0.4304,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.4819,0.0252,-0.3662,0.2367,-0.3779,1.0379
nominal,0.8972,4.6081,-0.3662,-0.8596,-0.3779,-0.9457
nominal,0.1411,-0.4304,-0.2761,1.5599,-0.3779,1.108
nominal,1.2067,4.9178,-0.1859,0.9607,-0.3779,0.3706
nominal,1.2755,4.9354,-0.0507,1.8894,-0.3779,0.5961
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,5.4462,-0.4083,-0.5015,-0.8596,-0.3779,-0.9457
nominal,0.7727,1.0515,-0.231,0.7223,1.2599,0.9282
nominal,0.0793,-0.4525,-0.3662,0.9907,-0.3779,1.7632
nominal,31.5084,3.5597,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1418,-0.0765,0.8961,0.6949,0.221,1.2848
nominal,0.0732,-0.2181,0.0846,0.9894,-0.3779,1.1019
nominal,0.0069,-0.2269,1.0313,-0.8596,-0.3779,-0.9457
nominal,0.0628,-0.2844,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.0058,-0.364,-0.2761,0.5413,1.5576,1.3975
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2656,-0.364,-0.0957,0.9417,-0.3779,1.2238
nominal,-0.1126,-0.3994,0.7157,-0.0895,0.412,1.0776
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.143,0.1491,-0.3211,-0.0743,-0.3779,1.3975
nominal,0.4582,-0.1605,0.8059,-0.0174,-0.3779,1.2451
nominal,0.4211,0.0518,-0.4113,1.0835,-0.3779,0.91
nominal,0.0505,-0.3331,0.4452,0.6274,-0.3779,1.3152
nominal,0.1094,-0.2579,-0.3211,-0.8596,-0.3779,-0.9457
nominal,1.0879,1.14,-0.0507,0.9493,-0.3779,0.8856
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0567,-0.364,-0.1859,0.4016,-0.3779,0.9526
nominal,13.7896,-0.3286,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.122,-0.0676,0.851,-0.8596,-0.3779,-0.9457
nominal,-0.6072,-0.4083,3.1501,1.0012,0.8109,0.6906
nominal,-0.0855,-0.2004,0.1297,0.4481,-0.3779,1.0989
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0014,-0.395,0.2198,-0.8596,-0.3779,-0.9457
nominal,-0.4772,-0.4348,2.4288,0.705,0.0542,1.0715
nominal,0.7434,3.3651,-0.4564,0.7877,1.9533,0.5382
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5009,0.1801,0.1748,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5642,-0.1428,-0.1859,1.1021,0.8263,1.1263
nominal,-0.1594,-0.426,-0.231,1.1164,-0.3779,1.2391
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3981,-0.4392,0.1748,0.3514,-0.3779,0.846
anomaly,0.0486,-0.3552,-0.3211,1.8358,-0.3779,1.3274
nominal,-0.3515,-0.4525,0.7608,-0.8596,-0.3779,-0.9457
nominal,-0.0564,-0.395,-0.0056,0.9202,-0.3779,1.3305
nominal,0.2224,-0.2092,-0.0957,0.0468,-0.3779,1.2634
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2549,0.2066,-0.3662,0.4004,1.7676,1.3366
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4418,-0.4392,0.7608,-0.8596,-0.3779,-0.9457
nominal,0.5654,0.012,-0.3211,1.5392,2.5001,1.2512
nominal,0.0984,-0.395,-0.0507,1.4236,0.6076,0.8704
anomaly,0.1379,-0.3198,-0.4564,1.5945,6.6688,1.3975
nominal,-0.0767,-0.3994,1.3469,0.4265,0.1463,1.2695
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0066,-0.2048,-0.1408,0.5299,-0.3779,1.0044
nominal,-0.1799,-0.3906,4.1419,-0.3317,-0.0178,1.4767
nominal,2.5645,-0.3994,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.6466,5.0505,-0.5015,0.9763,-0.3779,0.526
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.8467,3.9711,1.1215,0.1295,-0.3779,0.462
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3161,-0.3906,0.0846,0.3569,-0.3779,1.0044
nominal,-0.4555,-0.3596,-0.0056,1.7991,-0.3779,0.6357
nominal,-0.1182,-0.3817,0.31,1.4413,-0.3779,0.3706
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0905,-0.3021,0.4903,0.781,0.7968,0.8795
nominal,1.1687,1.8522,-0.231,-0.8596,-0.3779,-0.9457
nominal,0.2891,0.9719,0.0846,0.2978,-0.3779,0.5108
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1826,1.5602,0.2649,1.0316,1.2018,0.526
nominal,0.0855,-0.2446,0.4452,1.5308,-0.3779,1.1994
nominal,-0.4468,-0.4481,-0.2761,1.124,4.3039,1.1964
nominal,0.2786,-0.2623,0.6256,0.2869,0.8154,0.8856
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0881,-0.0367,0.3551,0.4177,0.755,1.1842
nominal,0.0605,-0.2092,0.31,0.643,0.3504,1.3945
nominal,0.7397,-0.3419,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1231,0.0208,-0.231,-0.8596,-0.3779,-0.9457
nominal,0.4079,0.2464,-0.1408,0.0367,0.8946,0.6723
nominal,0.8655,1.3612,0.3551,-0.8596,-0.3779,-0.9457
nominal,0.1831,-0.4171,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0196,-0.2888,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.0395,-0.4525,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0263,-0.4171,-0.0056,1.2257,-0.3779,0.9465
nominal,-0.376,-0.3375,0.6707,0.94,0.655,1.1263
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3528,0.7905,0.2649,-0.8596,-0.3779,-0.9457
nominal,0.2107,-0.2888,-0.4564,1.1881,-0.3779,1.5864
nominal,-0.008,-0.3861,-0.231,0.7523,-0.3779,0.9983
nominal,0.4236,0.9852,-0.0056,0.7936,-0.3779,0.9313
nominal,0.2868,1.4585,1.1665,0.3156,-0.3779,0.6814
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
