label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
nominal,0,0,0,1,0,0,0,0.893617,0.041011,0.386492,0.002856,0.396168,0.223246
nominal,0,0,0,1,0,0,0,0.914894,0.029182,0.353169,0.002025,0.361471,0.316228
nominal,0,0,0,1,0,0,0,0.936170,0.035367,0.409253,0.002455,0.344122,0.352193
nominal,0,0,0,1,0,0,0,0.957447,0.042002,0.439155,0.002916,0.334801,0.335526
nominal,0,0,0,0,1,0,0,0.063830,0.052090,0.341714,0.003579,0.378819,0.353070
nominal,0,0,0,0,1,0,0,0.085106,0.037529,0.279679,0.002580,0.329363,0.377632
nominal,0,0,0,0,1,0,0,0.106383,0.030083,0.233115,0.002056,0.274728,0.443860
nominal,0,0,0,0,1,0,0,0.127660,0.028402,0.190122,0.001936,0.235370,0.468860
nominal,0,0,0,0,1,0,0,0.148936,0.027561,0.159923,0.001872,0.208700,0.497807
nominal,0,0,0,0,1,0,0,0.170213,0.026210,0.143558,0.001776,0.197307,0.565789
nominal,0,0,0,0,1,0,0,0.191489,0.026480,0.144451,0.001793,0.188762,0.577632
nominal,0,0,0,0,1,0,0,0.212766,0.026780,0.169741,0.001818,0.203263,0.525000
nominal,0,0,0,0,1,0,0,0.234043,0.027261,0.202618,0.001853,0.222165,0.488596
nominal,0,0,0,0,1,0,0,0.255319,0.033025,0.296787,0.002268,0.287675,0.363596
nominal,0,0,0,0,1,0,0,0.276596,0.041161,0.370277,0.002860,0.365614,0.295175
nominal,0,0,0,0,1,0,0,0.297872,0.029963,0.358078,0.002077,0.397980,0.303070
nominal,0,0,0,0,1,0,0,0.319149,0.033656,0.417435,0.002356,0.455722,0.199561
nominal,0,0,0,0,1,0,0,0.723404,0.057524,0.426064,0.004007,0.469705,0.193860
nominal,0,0,0,0,1,0,0,0.744681,0.048006,0.451056,0.003353,0.464008,0.173246
nominal,0,0,0,0,1,0,0,0.765957,0.042182,0.490479,0.002956,0.441740,0.259649
nominal,0,0,0,0,1,0,0,0.829787,0.033626,0.465040,0.002356,0.449508,0.224561
nominal,0,0,0,0,1,0,0,0.851064,0.040321,0.446593,0.002815,0.426722,0.260526
nominal,0,0,0,0,1,0,0,0.872340,0.032695,0.421154,0.002275,0.401346,0.301754
nominal,0,0,0,0,1,0,0,0.893617,0.034766,0.382773,0.002430,0.368462,0.288596
nominal,0,0,0,0,1,0,0,0.914894,0.031434,0.348408,0.002192,0.342310,0.339474
nominal,0,0,0,0,1,0,0,0.936170,0.040501,0.407468,0.002829,0.328845,0.400877
nominal,0,0,0,0,1,0,0,0.957447,0.046385,0.433204,0.003170,0.319265,0.382018
nominal,0,0,0,0,0,1,0,0.000000,0.039360,0.442428,0.002727,0.365614,0.368421
nominal,0,0,0,0,0,1,0,0.021277,0.030143,0.418328,0.002081,0.338685,0.432456
nominal,0,0,0,0,0,1,0,0.042553,0.038399,0.383814,0.002653,0.385034,0.333772
nominal,0,0,0,0,0,1,0,0.063830,0.032124,0.329664,0.002212,0.360435,0.373684
nominal,0,0,0,0,0,1,0,0.085106,0.028342,0.268075,0.001932,0.313568,0.475877
nominal,0,0,0,0,0,1,0,0.106383,0.027381,0.218387,0.001849,0.265665,0.538596
nominal,0,0,0,0,0,1,0,0.127660,0.026600,0.181047,0.001786,0.225272,0.589474
nominal,0,0,0,0,0,1,0,0.148936,0.026210,0.150997,0.001759,0.200673,0.676316
nominal,0,0,0,0,0,1,0,0.170213,0.025459,0.136566,0.001701,0.183843,0.713158
nominal,0,0,0,0,0,1,0,0.191489,0.023658,0.135823,0.001583,0.174003,0.708772
nominal,0,0,0,0,0,1,0,0.212766,0.025790,0.162749,0.001726,0.189021,0.697807
nominal,0,0,0,0,0,1,0,0.234043,0.025189,0.196073,0.001691,0.206370,0.652193
nominal,0,0,0,0,0,1,0,0.255319,0.027891,0.286522,0.001888,0.266960,0.527193
nominal,0,0,0,0,0,1,0,0.276596,0.028462,0.350342,0.001938,0.335060,0.448246
nominal,0,0,0,0,0,1,0,0.297872,0.028131,0.338590,0.001928,0.373123,0.351754
nominal,0,0,0,0,0,1,0,0.319149,0.028912,0.389616,0.001986,0.421025,0.416228
nominal,0,0,0,0,0,1,0,0.340426,0.030563,0.428741,0.002110,0.462714,0.363596
nominal,0,0,0,0,0,1,0,0.361702,0.033415,0.448230,0.002310,0.472812,0.339035
nominal,0,0,0,0,0,1,0,0.531915,0.041191,0.463404,0.002852,0.487312,0.302193
nominal,0,0,0,0,0,1,0,0.553191,0.033205,0.457602,0.002304,0.491973,0.295614
nominal,0,0,0,0,0,1,0,0.595745,0.039810,0.450015,0.002771,0.477214,0.239035
nominal,0,0,0,0,0,1,0,0.617021,0.041582,0.441982,0.002896,0.476696,0.252193
nominal,0,0,0,0,0,1,0,0.638298,0.035127,0.437370,0.002445,0.466080,0.265789
nominal,0,0,0,0,0,1,0,0.659574,0.030323,0.434246,0.002104,0.453392,0.272368
nominal,0,0,0,0,0,1,0,0.680851,0.030323,0.432163,0.002102,0.458830,0.280702
nominal,0,0,0,0,0,1,0,0.702128,0.029663,0.430229,0.002054,0.469446,0.307018
nominal,0,0,0,0,0,1,0,0.723404,0.030323,0.423237,0.002100,0.468410,0.288158
nominal,0,0,0,0,0,1,0,0.744681,0.030323,0.429337,0.002100,0.466857,0.307018
nominal,0,0,0,0,0,1,0,0.765957,0.029482,0.448378,0.002034,0.437079,0.392105
nominal,0,0,0,0,0,1,0,0.787234,0.030323,0.472032,0.002096,0.452097,0.349123
nominal,0,0,0,0,0,1,0,0.808511,0.029933,0.438709,0.002069,0.453910,0.378509
nominal,0,0,0,0,0,1,0,0.829787,0.029062,0.406427,0.001998,0.427240,0.382018
nominal,0,0,0,0,0,1,0,0.851064,0.028432,0.383963,0.001953,0.396945,0.400877
nominal,0,0,0,0,0,1,0,0.872340,0.028131,0.363136,0.001924,0.371310,0.446053
nominal,0,0,0,0,0,1,0,0.893617,0.026840,0.325796,0.001824,0.332211,0.517105
nominal,0,0,0,0,0,1,0,0.914894,0.026540,0.298869,0.001799,0.306059,0.558772
nominal,0,0,0,0,0,1,0,0.936170,0.028762,0.366111,0.001953,0.304764,0.552193
nominal,0,0,0,0,0,1,0,0.957447,0.028852,0.404344,0.001961,0.308907,0.535088
nominal,0,0,0,0,0,1,0,0.978723,0.029723,0.425469,0.002040,0.409632,0.387281
nominal,0,0,0,0,0,1,0,1.000000,0.031524,0.430229,0.002167,0.401605,0.453070
nominal,0,0,0,0,0,0,1,0.000000,0.029182,0.406575,0.001992,0.360953,0.510526
nominal,0,0,0,0,0,0,1,0.021277,0.028552,0.395120,0.001936,0.325997,0.553947
nominal,0,0,0,0,0,0,1,0.042553,0.029062,0.362095,0.001978,0.367944,0.461404
nominal,0,0,0,0,0,0,1,0.063830,0.028011,0.302589,0.001897,0.333765,0.515351
nominal,0,0,0,0,0,0,1,0.085106,0.027831,0.245760,0.001874,0.288969,0.555263
nominal,0,0,0,0,0,0,1,0.106383,0.027051,0.194436,0.001811,0.247540,0.614474
nominal,0,0,0,0,0,0,1,0.127660,0.026210,0.151294,0.001749,0.204557,0.670175
nominal,0,0,0,0,0,0,1,0.148936,0.024138,0.122880,0.001604,0.173485,0.692105
nominal,0,0,0,0,0,0,1,0.170213,0.020566,0.100119,0.001363,0.153030,0.746930
nominal,0,0,0,0,0,0,1,0.191489,0.020085,0.095805,0.001329,0.137494,0.770614
nominal,0,0,0,0,0,0,1,0.212766,0.020596,0.101309,0.001365,0.135940,0.758772
nominal,0,0,0,0,0,0,1,0.234043,0.020385,0.106070,0.001350,0.138270,0.762281
nominal,0,0,0,0,0,0,1,0.255319,0.025099,0.148468,0.001664,0.152253,0.756579
nominal,0,0,0,0,0,0,1,0.276596,0.026810,0.189973,0.001782,0.176334,0.701316
nominal,0,0,0,0,0,0,1,0.297872,0.027291,0.229396,0.001818,0.184102,0.683772
nominal,0,0,0,0,0,0,1,0.319149,0.027351,0.288605,0.001824,0.212325,0.660965
nominal,0,0,0,0,0,0,1,0.340426,0.028071,0.338143,0.001886,0.257121,0.595614
nominal,0,0,0,0,0,0,1,0.361702,0.027921,0.370277,0.001888,0.278094,0.570175
nominal,0,0,0,0,0,0,1,0.382979,0.028882,0.418625,0.001959,0.293371,0.538596
nominal,0,0,0,0,0,0,1,0.404255,0.029122,0.429932,0.001982,0.300621,0.521053
nominal,0,0,0,0,0,0,1,0.425532,0.028942,0.417435,0.001965,0.298809,0.521930
nominal,0,0,0,0,0,0,1,0.446809,0.029182,0.406873,0.001982,0.299845,0.522368
nominal,0,0,0,0,0,0,1,0.468085,0.028462,0.395716,0.001928,0.294666,0.552193
nominal,0,0,0,0,0,0,1,0.489362,0.029062,0.389467,0.001969,0.299845,0.522807
nominal,0,0,0,0,0,0,1,0.510638,0.029182,0.378459,0.001973,0.286121,0.546053
nominal,0,0,0,0,0,0,1,0.531915,0.029032,0.370277,0.001955,0.275764,0.557895
nominal,0,0,0,0,0,0,1,0.553191,0.028642,0.354359,0.001919,0.271880,0.576316
nominal,0,0,0,0,0,0,1,0.574468,0.028071,0.344838,0.001878,0.258933,0.595614
nominal,0,0,0,0,0,0,1,0.617021,0.028221,0.334127,0.001886,0.235111,0.621053
nominal,0,0,0,0,0,0,1,0.638298,0.027681,0.330259,0.001847,0.226049,0.638596
nominal,0,0,0,0,0,0,1,0.680851,0.027291,0.333680,0.001830,0.228379,0.635526
nominal,0,0,0,0,0,0,1,0.723404,0.026480,0.333383,0.001780,0.250129,0.548684
nominal,0,0,0,0,0,0,1,0.744681,0.027291,0.354656,0.001834,0.260746,0.519737
nominal,0,0,0,0,0,0,1,0.829787,0.026780,0.388277,0.001807,0.301398,0.525877
nominal,0,0,0,0,0,0,1,0.872340,0.027081,0.336507,0.001803,0.263335,0.621053
nominal,0,0,0,0,0,0,1,0.893617,0.027051,0.316721,0.001793,0.244951,0.582018
nominal,0,0,0,0,0,0,1,0.914894,0.026300,0.287266,0.001743,0.230192,0.613596
nominal,0,0,0,0,0,0,1,0.936170,0.027351,0.309134,0.001805,0.230451,0.667544
nominal,0,0,0,0,0,0,1,0.957447,0.026870,0.321035,0.001768,0.240549,0.667982
nominal,1,0,0,0,0,0,0,0.085106,0.026840,0.131508,0.001803,0.234593,0.560965
nominal,1,0,0,0,0,0,0,0.106383,0.026600,0.105921,0.001791,0.185914,0.592105
nominal,1,0,0,0,0,0,0,0.127660,0.024048,0.081821,0.001616,0.153547,0.617982
nominal,1,0,0,0,0,0,0,0.148936,0.021196,0.071110,0.001427,0.122734,0.657018
nominal,1,0,0,0,0,0,0,0.170213,0.020566,0.061143,0.001377,0.104091,0.700877
nominal,1,0,0,0,0,0,0,0.191489,0.019845,0.056531,0.001325,0.078457,0.716228
nominal,1,0,0,0,0,0,0,0.212766,0.019815,0.055787,0.001323,0.075091,0.707018
nominal,1,0,0,0,0,0,0,0.234043,0.019545,0.057275,0.001307,0.060073,0.723246
nominal,1,0,0,0,0,0,0,0.255319,0.019845,0.077358,0.001323,0.058001,0.751316
nominal,1,0,0,0,0,0,0,0.276596,0.020776,0.112169,0.001415,0.067582,0.760526
nominal,1,0,0,0,0,0,0,0.297872,0.021016,0.135525,0.001400,0.068099,0.768860
nominal,1,0,0,0,0,0,0,0.319149,0.024439,0.184915,0.001633,0.083118,0.743860
nominal,1,0,0,0,0,0,0,0.617021,0.026240,0.271050,0.001762,0.163646,0.623246
anomaly,1,0,0,0,0,0,0,0.808511,0.040441,0.404493,0.002777,0.339461,0.384649
nominal,1,0,0,0,0,0,0,0.914894,0.027021,0.260190,0.001830,0.247540,0.537281
nominal,0,1,0,0,0,0,0,0.021277,0.027411,0.235347,0.001859,0.268255,0.486404
nominal,0,1,0,0,0,0,0,0.106383,0.026720,0.128384,0.001809,0.225013,0.511404
nominal,0,1,0,0,0,0,0,0.127660,0.026300,0.105326,0.001778,0.187985,0.578070
nominal,0,1,0,0,0,0,0,0.148936,0.024349,0.096846,0.001643,0.160798,0.604825
nominal,0,1,0,0,0,0,0,0.170213,0.026210,0.099524,0.001768,0.141119,0.607456
nominal,0,1,0,0,0,0,0,0.191489,0.027411,0.103243,0.001851,0.136199,0.566667
nominal,0,1,0,0,0,0,0,0.212766,0.027081,0.134335,0.001832,0.145262,0.517982
nominal,0,1,0,0,0,0,0,0.234043,0.027381,0.179113,0.001857,0.169083,0.480263
anomaly,0,1,0,0,0,0,0,0.404255,0.075297,0.508480,0.005228,0.453651,0.314474
nominal,0,1,0,0,0,0,0,0.595745,0.035607,0.458643,0.002486,0.434749,0.187281
nominal,0,1,0,0,0,0,0,0.617021,0.035577,0.447783,0.002482,0.431383,0.193860
nominal,0,1,0,0,0,0,0,0.638298,0.035007,0.444957,0.002441,0.419472,0.215789
anomaly,0,1,0,0,0,0,0,0.723404,0.038039,0.457304,0.002653,0.436820,0.175877
nominal,0,1,0,0,0,0,0,0.744681,0.033686,0.475454,0.002356,0.436302,0.202632
nominal,0,1,0,0,0,0,0,0.765957,0.033806,0.511306,0.002360,0.420249,0.299123
nominal,0,1,0,0,0,0,0,0.829787,0.036448,0.476495,0.002549,0.435785,0.192544
nominal,0,1,0,0,0,0,0,0.872340,0.035337,0.426956,0.002455,0.379855,0.281579
nominal,0,1,0,0,0,0,0,0.893617,0.030653,0.388724,0.002146,0.353962,0.309649
nominal,0,1,0,0,0,0,0,0.914894,0.028672,0.346623,0.001982,0.326515,0.336842
nominal,0,1,0,0,0,0,0,0.936170,0.029392,0.406427,0.002034,0.311756,0.360526
nominal,0,1,0,0,0,0,0,0.957447,0.030323,0.440643,0.002100,0.302693,0.355263
nominal,0,1,0,0,0,0,0,1.000000,0.038009,0.450759,0.002628,0.385552,0.292982
nominal,0,0,1,0,0,0,0,0.085106,0.032545,0.271497,0.002237,0.311756,0.390789
nominal,0,0,1,0,0,0,0,0.106383,0.029452,0.225082,0.002011,0.267737,0.451754
nominal,0,0,1,0,0,0,0,0.127660,0.027531,0.182832,0.001870,0.230192,0.519298
nominal,0,0,1,0,0,0,0,0.148936,0.026840,0.157542,0.001820,0.197825,0.557895
nominal,0,0,1,0,0,0,0,0.170213,0.026420,0.149807,0.001793,0.185137,0.544298
nominal,0,0,1,0,0,0,0,0.191489,0.026660,0.150253,0.001809,0.173226,0.534649
nominal,0,0,1,0,0,0,0,0.212766,0.027141,0.173609,0.001843,0.179441,0.509649
nominal,0,0,1,0,0,0,0,0.234043,0.027171,0.218090,0.001843,0.194459,0.577193
nominal,0,0,1,0,0,0,0,0.255319,0.027801,0.315382,0.001884,0.255308,0.536842
nominal,0,0,1,0,0,0,0,0.297872,0.032124,0.391104,0.002223,0.374417,0.303947
nominal,0,0,1,0,0,0,0,0.595745,0.040411,0.464296,0.002813,0.495857,0.197368
nominal,0,0,1,0,0,0,0,0.617021,0.037919,0.454775,0.002638,0.494562,0.203509
nominal,0,0,1,0,0,0,0,0.638298,0.034016,0.449271,0.002374,0.483687,0.223684
nominal,0,0,1,0,0,0,0,0.659574,0.033746,0.456858,0.002360,0.480321,0.217105
nominal,0,0,1,0,0,0,0,0.680851,0.040261,0.461172,0.002806,0.481875,0.194298
nominal,0,0,1,0,0,0,0,0.702128,0.038309,0.469354,0.002673,0.495598,0.257456
nominal,0,0,1,0,0,0,0,0.914894,0.032154,0.352425,0.002248,0.384516,0.217544
nominal,0,0,1,0,0,0,0,0.936170,0.047256,0.407468,0.003295,0.365614,0.298684
anomaly,0,0,0,1,0,0,0,0.063830,0.062508,0.324159,0.004321,0.398498,0.244737
nominal,0,0,0,1,0,0,0,0.085106,0.047346,0.262868,0.003268,0.355256,0.280702
nominal,0,0,0,1,0,0,0,0.106383,0.035277,0.224487,0.002426,0.306577,0.358333
nominal,0,0,0,1,0,0,0,0.127660,0.026480,0.179411,0.001811,0.265148,0.421053
nominal,0,0,0,1,0,0,0,0.148936,0.026510,0.156204,0.001807,0.238736,0.480263
nominal,0,0,0,1,0,0,0,0.170213,0.028131,0.148319,0.001917,0.218799,0.442544
nominal,0,0,0,1,0,0,0,0.191489,0.027171,0.149212,0.001851,0.210772,0.454386
nominal,0,0,0,1,0,0,0,0.212766,0.027681,0.174353,0.001886,0.220093,0.435526
nominal,0,0,0,1,0,0,0,0.234043,0.028852,0.214966,0.001971,0.241067,0.382018
nominal,0,0,0,1,0,0,0,0.255319,0.029993,0.313448,0.002061,0.308389,0.432895
nominal,0,0,0,1,0,0,0,0.276596,0.046205,0.402112,0.003193,0.383998,0.357018
nominal,0,0,0,1,0,0,0,0.297872,0.035667,0.393038,0.002482,0.421543,0.290351
nominal,0,0,0,1,0,0,0,0.319149,0.046986,0.444064,0.003290,0.475919,0.202193
nominal,0,0,0,1,0,0,0,0.361702,0.055392,0.469949,0.003847,0.503366,0.251316
nominal,0,0,0,1,0,0,0,0.617021,0.053411,0.463255,0.003710,0.486794,0.234649
nominal,0,0,0,1,0,0,0,0.638298,0.050949,0.456263,0.003546,0.473589,0.256140
nominal,0,0,0,1,0,0,0,0.659574,0.050859,0.456858,0.003544,0.469187,0.256579
nominal,0,0,0,1,0,0,0,0.702128,0.051969,0.465189,0.003606,0.476178,0.296930
nominal,0,0,0,1,0,0,0,0.723404,0.047886,0.460428,0.003326,0.498446,0.275000
nominal,0,0,0,1,0,0,0,0.744681,0.050769,0.474710,0.003529,0.510616,0.174123
anomaly,0,0,0,1,0,0,0,0.787234,0.078360,0.527522,0.005388,0.520197,0.245175
nominal,0,0,0,1,0,0,0,0.872340,0.058544,0.423088,0.004061,0.438115,0.230263
nominal,0,0,0,1,0,0,0,0.893617,0.050498,0.389021,0.003517,0.402900,0.217544
nominal,0,0,0,1,0,0,0,0.914894,0.029512,0.346325,0.002052,0.370533,0.263596
nominal,0,0,0,1,0,0,0,0.936170,0.044104,0.407468,0.003060,0.354738,0.326316
nominal,0,0,0,1,0,0,0,0.957447,0.045124,0.431270,0.003137,0.340497,0.312281
nominal,0,0,0,1,0,0,0,0.978723,0.051759,0.443618,0.003598,0.424650,0.246053
nominal,0,0,0,0,1,0,0,0.021277,0.056293,0.417882,0.003882,0.354480,0.368860
nominal,0,0,0,0,1,0,0,0.085106,0.046776,0.265100,0.003226,0.336872,0.263158
nominal,0,0,0,0,1,0,0,0.106383,0.036418,0.222107,0.002509,0.285862,0.334649
nominal,0,0,0,0,1,0,0,0.127660,0.029032,0.184320,0.001990,0.245728,0.398246
nominal,0,0,0,0,1,0,0,0.148936,0.027021,0.155162,0.001847,0.219575,0.431140
nominal,0,0,0,0,1,0,0,0.170213,0.026930,0.149658,0.001836,0.202227,0.436842
nominal,0,0,0,0,1,0,0,0.191489,0.026780,0.149955,0.001824,0.187468,0.468860
nominal,0,0,0,0,1,0,0,0.212766,0.026810,0.173460,0.001820,0.198602,0.598246
nominal,0,0,0,0,1,0,0,0.234043,0.028251,0.218387,0.001919,0.214915,0.496930
nominal,0,0,0,0,1,0,0,0.255319,0.028972,0.314043,0.001984,0.263594,0.512719
nominal,0,0,0,0,1,0,0,0.276596,0.033806,0.395269,0.002331,0.334801,0.378947
nominal,0,0,0,0,1,0,0,0.297872,0.030443,0.384856,0.002106,0.396427,0.311404
nominal,0,0,0,0,1,0,0,0.319149,0.033085,0.436477,0.002590,0.450285,0.283333
nominal,0,0,0,0,1,0,0,0.340426,0.036208,0.462065,0.002754,0.482651,0.221491
nominal,0,0,0,0,1,0,0,0.361702,0.044524,0.463106,0.003103,0.485241,0.240351
nominal,0,0,0,0,1,0,0,0.382979,0.050709,0.498959,0.003506,0.495339,0.289912
nominal,0,0,0,0,1,0,0,0.446809,0.053621,0.492711,0.003716,0.490678,0.271491
nominal,0,0,0,0,1,0,0,0.468085,0.048727,0.484082,0.003378,0.483428,0.284211
nominal,0,0,0,0,1,0,0,0.489362,0.046836,0.484231,0.003251,0.480580,0.273246
nominal,0,0,0,0,1,0,0,0.510638,0.037829,0.475900,0.002630,0.468410,0.299561
nominal,0,0,0,0,1,0,0,0.531915,0.041311,0.473371,0.002875,0.461160,0.274561
nominal,0,0,0,0,1,0,0,0.553191,0.044013,0.476495,0.003066,0.474366,0.253947
nominal,0,0,0,0,1,0,0,0.574468,0.045935,0.477685,0.003197,0.473848,0.251316
anomaly,0,0,0,0,1,0,0,0.638298,0.060676,0.465486,0.004198,0.459865,0.257895
anomaly,0,0,0,0,1,0,0,0.723404,0.054642,0.460280,0.003801,0.502848,0.173684
nominal,0,0,0,0,1,0,0,0.872340,0.039720,0.426212,0.002771,0.446142,0.183333
nominal,0,0,0,0,1,0,0,0.893617,0.037949,0.388724,0.002648,0.414811,0.205702
nominal,0,0,0,0,1,0,0,0.914894,0.029452,0.350491,0.002054,0.384516,0.264474
nominal,0,0,0,0,1,0,0,0.936170,0.032245,0.402112,0.002246,0.355774,0.306579
nominal,0,0,0,0,1,0,0,0.957447,0.031344,0.423981,0.002181,0.340756,0.318860
nominal,0,0,0,0,1,0,0,0.978723,0.047856,0.439899,0.003328,0.430088,0.222368
nominal,0,0,0,0,1,0,0,1.000000,0.046926,0.435138,0.003265,0.426463,0.255263
nominal,0,0,0,0,0,1,0,0.000000,0.047586,0.427551,0.003297,0.392284,0.306579
nominal,0,0,0,0,0,1,0,0.021277,0.041371,0.402410,0.002858,0.360953,0.316228
nominal,0,0,0,0,0,1,0,0.042553,0.046115,0.368938,0.003189,0.415070,0.205263
nominal,0,0,0,0,0,1,0,0.063830,0.038069,0.314490,0.002634,0.388918,0.245175
nominal,0,0,0,0,0,1,0,0.085106,0.039780,0.255727,0.002744,0.340756,0.235088
nominal,0,0,0,0,0,1,0,0.106383,0.034166,0.212437,0.002354,0.295702,0.305702
nominal,0,0,0,0,0,1,0,0.127660,0.029723,0.169295,0.002040,0.251683,0.374123
nominal,0,0,0,0,0,1,0,0.148936,0.027681,0.145641,0.001894,0.226825,0.406140
nominal,0,0,0,0,0,1,0,0.170213,0.027561,0.135525,0.001884,0.207664,0.407018
nominal,0,0,0,0,0,1,0,0.191489,0.027831,0.136864,0.001901,0.200414,0.413596
nominal,0,0,0,0,0,1,0,0.212766,0.027831,0.166171,0.001901,0.205852,0.405263
nominal,0,0,0,0,0,1,0,0.234043,0.028642,0.209015,0.001963,0.223977,0.366667
nominal,0,0,0,0,0,1,0,0.255319,0.035187,0.308242,0.002426,0.301398,0.366228
nominal,0,0,0,0,0,1,0,0.276596,0.037979,0.380393,0.002615,0.377266,0.340789
nominal,0,0,0,0,0,1,0,0.297872,0.028732,0.371169,0.001988,0.412222,0.291228
nominal,0,0,0,0,0,1,0,0.319149,0.038970,0.422791,0.002709,0.469964,0.227632
nominal,0,0,0,0,0,1,0,0.510638,0.044734,0.484826,0.003108,0.445106,0.273246
nominal,0,0,0,0,0,1,0,0.531915,0.042452,0.479768,0.002954,0.434490,0.287719
nominal,0,0,0,0,0,1,0,0.553191,0.046685,0.477536,0.003249,0.459347,0.276316
nominal,0,0,0,0,0,1,0,0.574468,0.045034,0.470247,0.003135,0.458312,0.265351
nominal,0,0,0,0,0,1,0,0.595745,0.044704,0.465784,0.003118,0.451062,0.255702
nominal,0,0,0,0,0,1,0,0.617021,0.042512,0.452693,0.002970,0.433195,0.259649
nominal,0,0,0,0,0,1,0,0.638298,0.038609,0.434246,0.002705,0.417659,0.278509
nominal,0,0,0,0,0,1,0,0.659574,0.030323,0.433353,0.002117,0.394873,0.324561
nominal,0,0,0,0,0,1,0,0.680851,0.030563,0.434097,0.002137,0.427240,0.250000
nominal,0,0,0,0,0,1,0,0.702128,0.038549,0.440345,0.002823,0.434231,0.229825
nominal,0,0,0,0,0,1,0,0.829787,0.033145,0.417138,0.002324,0.479544,0.145614
nominal,0,0,0,0,0,1,0,0.851064,0.033145,0.404344,0.002327,0.454946,0.177193
nominal,0,0,0,0,0,1,0,0.872340,0.032875,0.380988,0.002304,0.430865,0.195614
nominal,0,0,0,0,0,1,0,0.893617,0.030113,0.353020,0.002106,0.395909,0.222807
nominal,0,0,0,0,0,1,0,0.914894,0.028852,0.314341,0.002011,0.371051,0.251754
nominal,0,0,0,0,0,1,0,0.936170,0.031614,0.382327,0.002206,0.350078,0.301316
nominal,0,0,0,0,0,1,0,0.957447,0.036298,0.416989,0.002534,0.346194,0.282895
anomaly,0,0,0,0,0,0,1,0.063830,0.060076,0.306159,0.004165,0.382962,0.144737
nominal,0,0,0,0,0,0,1,0.106383,0.036838,0.202321,0.002538,0.291300,0.257018
nominal,0,0,0,0,0,0,1,0.127660,0.029422,0.156204,0.002032,0.245469,0.279825
nominal,0,0,0,0,0,0,1,0.148936,0.027831,0.126748,0.001934,0.213361,0.312281
nominal,0,0,0,0,0,0,1,0.170213,0.026630,0.110830,0.001826,0.190575,0.420175
nominal,0,0,0,0,0,0,1,0.191489,0.026780,0.102350,0.001828,0.179700,0.480263
nominal,0,0,0,0,0,0,1,0.212766,0.026960,0.100268,0.001836,0.169342,0.450000
nominal,0,0,0,0,0,0,1,0.234043,0.027291,0.112764,0.001861,0.171155,0.431140
nominal,0,0,0,0,0,0,1,0.255319,0.031404,0.162154,0.002146,0.188762,0.403070
nominal,0,0,0,0,0,0,1,0.276596,0.041431,0.207676,0.002819,0.207405,0.360526
nominal,0,0,0,0,0,0,1,0.297872,0.043743,0.243975,0.002968,0.220093,0.442105
anomaly,0,0,0,0,0,0,1,0.340426,0.074126,0.357483,0.005010,0.292853,0.382456
anomaly,0,0,0,0,0,0,1,0.382979,0.066711,0.422493,0.004553,0.326515,0.380702
anomaly,0,0,0,0,0,0,1,0.574468,0.053981,0.307647,0.003654,0.246245,0.451754
nominal,0,0,0,0,0,0,1,0.638298,0.043653,0.272389,0.002958,0.214656,0.460965
nominal,0,0,0,0,0,0,1,0.659574,0.040531,0.275364,0.002748,0.202227,0.452632
nominal,0,0,0,0,0,0,1,0.680851,0.034586,0.277001,0.002347,0.197307,0.462281
nominal,0,0,0,0,0,0,1,0.702128,0.044524,0.291729,0.003020,0.222941,0.440789
nominal,0,0,0,0,0,0,1,0.723404,0.031794,0.289200,0.002173,0.241585,0.369737
nominal,0,0,0,0,0,0,1,0.744681,0.030683,0.328771,0.002108,0.268773,0.339035
nominal,0,0,0,0,0,0,1,0.765957,0.033596,0.384409,0.002320,0.293889,0.324123
anomaly,0,0,0,0,0,0,1,0.851064,0.058665,0.367153,0.004005,0.348524,0.311404
anomaly,0,0,0,0,0,0,1,0.893617,0.057704,0.320887,0.003880,0.300363,0.394298
nominal,1,0,0,0,0,0,0,0.021277,0.043773,0.263463,0.003000,0.307095,0.280702
nominal,1,0,0,0,0,0,0,0.063830,0.037048,0.199643,0.002540,0.320818,0.364035
nominal,1,0,0,0,0,0,0,0.085106,0.030173,0.156799,0.002067,0.283791,0.377193
nominal,1,0,0,0,0,0,0,0.106383,0.028492,0.124070,0.001946,0.236665,0.377193
nominal,1,0,0,0,0,0,0,0.127660,0.027171,0.098483,0.001853,0.206370,0.463596
nominal,1,0,0,0,0,0,0,0.148936,0.026360,0.076019,0.001780,0.175816,0.548246
nominal,1,0,0,0,0,0,0,0.170213,0.022007,0.059804,0.001489,0.151735,0.592544
nominal,1,0,0,0,0,0,0,0.191489,0.022187,0.057721,0.001502,0.128172,0.623684
nominal,1,0,0,0,0,0,0,0.212766,0.020325,0.054002,0.001371,0.120663,0.653070
nominal,1,0,0,0,0,0,0,0.234043,0.019575,0.059655,0.001315,0.098136,0.704825
nominal,1,0,0,0,0,0,0,0.255319,0.022907,0.087623,0.001537,0.100466,0.689474
nominal,1,0,0,0,0,0,0,0.276596,0.026210,0.118715,0.001759,0.113413,0.700439
nominal,1,0,0,0,0,0,0,0.297872,0.024138,0.148319,0.001620,0.098654,0.706140
nominal,1,0,0,0,0,0,0,0.319149,0.026991,0.200536,0.001820,0.125065,0.646491
